,x,y,lon,lat,distance,distanceProp,onshelfX,onshelfY,alongshelfX,alongshelfY
2069,876.0,428.0,39.125,-17.125,21158.925372418602,0.5512573076757029,-0.7010692338088823,-0.7130932122847802,0.8927868602118024,-0.450479324978574
2070,876.0,427.0,39.125,-16.875,10707.940187866583,0.27880169177418973,-0.7010692338088823,-0.7130932122847802,-0.7464555092112067,0.665435325759189
2071,877.0,427.0,39.375,-16.875,32042.4659897471,0.8342868534773081,-0.9384912865667079,-0.34530291779590483,0.8402292419422334,-0.5422313353036505
2072,878.0,427.0,39.625,-16.875,4067.882612276402,0.1059150998552068,-0.9384912865667079,-0.34530291779590483,0.794430618849479,-0.6073549142259689
2073,878.0,426.0,39.625,-16.625,31587.336587768583,0.8219304159516047,-0.9384912865667079,-0.34530291779590483,-0.7548408666602091,0.6559079706938041
2074,879.0,426.0,39.875,-16.625,8519.238098346084,0.2216781049047292,-0.9384912865667079,-0.34530291779590483,0.6600790496871661,-0.7511961449342558
2075,879.0,425.0,39.875,-16.375,32379.15095821689,0.8420229775015,-0.9384912865667079,-0.34530291779590483,-0.5334384103884919,0.8458389103855408
2076,879.0,424.0,39.875,-16.125,6368.070357089896,0.1655032988198406,-0.9384912865667079,-0.34530291779590483,-0.6954577357800543,0.7185670029605313
2077,880.0,424.0,40.125,-16.125,29999.38839031637,0.7796706793051059,-0.9384912865667079,-0.34530291779590483,0.6547698481326119,-0.7558283177920742
2078,880.0,423.0,40.125,-15.875,11142.154779686693,0.28940909991062747,-0.9384912865667079,-0.34530291779590483,-0.6829969627753643,0.7304212133006733
2079,880.0,424.0,40.125,-16.125,28722.100920137687,0.7464745495512215,-0.9384912865667079,-0.34530291779590483,0.6829969627754436,-0.730421213300599
2080,881.0,423.0,40.375,-15.875,23614.627921252955,0.6133722198756212,-0.9384912865667079,-0.34530291779590483,0.5833219887810855,-0.8122410094328402
2081,881.0,422.0,40.375,-15.625,22344.497074321964,0.5800449604118335,-0.9384912865667079,-0.34530291779590483,-0.6073956802051715,0.7943994509490154
2082,882.0,422.0,40.625,-15.625,11388.619876493367,0.29563930409503164,-0.9384912865667079,-0.34530291779590483,0.5360385746655204,-0.8441934887634216
2083,882.0,421.0,40.625,-15.375,28413.025057808263,0.7371578871721445,-0.9384912865667079,-0.34530291779590483,-0.23502787345662626,0.971988630951235
2084,882.0,420.0,40.625,-15.125,28022.290015037695,0.7266119396344392,-0.9384912865667079,-0.34530291779590483,-0.16436302680992584,0.9863999165743473
2085,882.0,419.0,40.625,-14.875,28771.825820430513,0.7456346714560095,-0.9384912865667079,-0.34530291779590483,-0.2824568587384897,0.9592800023723963
2086,882.0,418.0,40.625,-14.625,27663.51910356859,0.7165223963950276,-0.9384912865667079,-0.34530291779590483,-0.011218494434718826,0.9999370707112613
2087,882.0,419.0,40.625,-14.875,27664.121517618198,0.7169280214487174,-0.9384912865667079,-0.34530291779590483,-0.011218494434718826,0.9999370707112613
2088,882.0,417.0,40.625,-14.375,29374.685777016803,0.7604368538791713,-0.9384912865667079,-0.34530291779590483,0.3445584882804098,0.9387648524278691
2089,882.0,416.0,40.625,-14.125,28956.191179596037,0.7492087868244601,-0.9384912865667079,-0.34530291779590483,0.3027164270369412,0.9530806706685372
2090,882.0,415.0,40.625,-13.875,27859.574028841198,0.7204624000030827,-0.9384912865667079,-0.34530291779590483,0.1223537438510533,0.9924865547530763
2091,882.0,414.0,40.625,-13.625,27850.965089088866,0.7198739299414787,-0.9384912865667079,-0.34530291779590483,0.11976128220554834,0.9928027172024073
